CLNT_ID,NO_SIMF,APPL_ID,AP_PRJ_IDENT,SITE_ID,CLNT_NAME,AD_NAME,AD_FIRST_NAME,STATUS_SIMF,CORR_ADDR,PHONE,FAX,SERVICE,SUBSERVICE,TRANS_TYPE,FREQ,FREQ_PAIR,NUM_STATION,ERP_PWR_DBM,EQ_PWR,GAIN,LOSS,BWIDTH,IB,IP,HDDP,HDLP,ZONA,STN_TYPE,EQUIP_TYPE,BHP,EQ_MFR,TX_EQP_ID,CONFIG_PLZN_CODE,EQ_MDL,ANT_MFR,ANT_MDL,HGT_ANT,AZIM,ELEV_ANGLE,MASTER_PLZN_CODE,EMIS_CLASS_1,STN_NAME,STN_ADDR,CALLSIGN,SID_LONG,SID_LAT,CIRCUIT_LEN,LAT_DEG,LAT_MIN,LAT_SEC,LAT_DIR_IND,LONG_DEG,LONG_MIN,LONG_SEC,LONG_DIR_IND,AREA_OF_SERVICE,MAX_COV_RADIUS,H_ASL,NUM_SETS,CURR_LIC_NUM,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UMUR_ISR,VILLAGE,CITY,DISTRICT,PROVINCE,SV_ID,SS_ID,TO_APPL_ID,TO_CLNT_ID,LINK_ID,MASA_LAKU,ARCHIV_DATE,TO_SITE_ID,STASIUN_LAWAN,RECEV_TYPE,TO_CALLSIGN,TO_LAT_DEG,TO_LAT_MIN,TO_LAT_SEC,TO_LAT_DIR_IND,TO_LONG_DEG,TO_LONG_MIN,TO_LONG_SEC,TO_LONG_DIR_IND,COST_CAT,AP_REQUEST_TYPE,TGL_QUERY
8071,2282649/3,02871176062023,2024MM124655,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4510,4810,1,71.47627,.79,42.5,0,40000,.06,.29,0,0,Z5,,,,NERA,E2241329,V,NERA_NL-2005_4,ANDREW CORPORATION,HPX12-44_V,68,332.978019965192,-.00169551818144819,V,4G51D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,52.499,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,21-OCT-24,21-OCT-24,02-JUL-28,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02871176062023,8071,15639793,02-JUL-25,,0001,ADL008_Punggaluku,,,4,17,2.175,S,122,29,8.475,E,,N,04-MAY-25
8071,1965631/1,02856120052023,2024MM99534,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4850,4550,1,69.4897,.5,42.5,0,40000,.06,.29,0,0,Z5,,,,NERA,E2179738,H,NERA_NL-2005_4,ANDREW CORPORATION,HPX12-44_H,68,332.978019965192,-.0021411133635706,H,4G85D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,52.499,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,02-AUG-24,02-AUG-24,18-JUN-28,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02856120052023,8071,15520514,18-JUN-26,,0001,ADL008_Punggaluku,,,4,17,2.175,S,122,29,8.475,E,,N,04-MAY-25
8071,1965645/1,02856121052023,2024MM99536,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4770,4470,1,69.4897,.5,42.5,0,40000,.06,.29,0,0,Z5,,,,NERA,E2179740,H,NERA_NL-2005_4,ANDREW CORPORATION,HPX12-44_H,68,332.978019965192,-.0021411133635706,H,4G77D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,52.499,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,02-AUG-24,02-AUG-24,18-JUN-28,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02856121052023,8071,15520517,18-JUN-26,,0001,ADL008_Punggaluku,,,4,17,2.175,S,122,29,8.475,E,,N,04-MAY-25
8071,3552895,02055333092024,2024MM120876,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4850,4550,1,55.5897,.5,32.6,1,40000,.06,.29,0,0,Z5,,,,NERA,E2231669,H,NERA_NL-2005_4,ANDREW CORPORATION,HPX4-44_H,62,142.804428988868,-.191218804784292,H,4G85D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,23.729,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02923892-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02055333092024,8071,15618536,03-OCT-25,,0002,RHA004_Labunia,,,4,52,36.525,S,122,49,53.625,E,,N,04-MAY-25
8071,3553556,02055632092024,2024MM121127,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4970,4670,1,55.5897,.5,32.6,1,40000,.06,.29,0,0,Z5,,,,NERA,E2232335,V,NERA_NL-2005_4,ANDREW CORPORATION,HPX4-44_V,34,332.978019965192,-.0140971163492479,V,4G97D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,52.499,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02923490-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02055632092024,8071,15619715,03-OCT-25,,0002,ADL008_Punggaluku,,,4,17,2.175,S,122,29,8.475,E,,N,04-MAY-25
8071,0949693/2,02206714092020,2024MM118451,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,8059.02,7747.7,1,61.97121,.3,37.2,0,29650,.06,.29,0,0,Z5,,,,"NIPPON ELECTRIC CO,LTD (NEC)",E2225219,V,"PASOLINK NEO KAPASITAS STM-1, DENGAN FREKUENSI 8 GHZ",NEC ANTEN,ASL4-W71NS_V,60,,,V,8G06D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,9,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,20-SEP-24,20-SEP-24,31-AUG-25,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02206714092020,8071,15602416,31-AUG-25,,0002,RHA002_Tampo,,,4,37,29.77,S,122,42,11.47,E,,N,04-MAY-25
8071,3554145,02055844092024,2024MM121450,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,13031,12765,1,63.0515,.32,42,1,28000,.06,.29,0,0,Z5,,,,NEC,E2232816,V,IPASOLINK200_13GHZ,ANDREW CORPORATION,VHLP4-130_V,54,190.549424747135,-.024043656980162,V,13G0D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,7.074,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02923840-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02055844092024,8071,15620960,03-OCT-25,,0002,RHA082_TBG Bangunsari Muna,,,4,46,9.075,S,122,41,23.775,E,,N,04-MAY-25
8071,1742604/1,02754992122022,2024MM107330,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7777.35,8088.67,1,63.4897,.5,36.5,0,29650,.06,.29,0,0,Z5,,,,NEC,E2197934,V,NEC PASOLINK NEO 7-8G STM-1,ANDREW CORPORATION,VHLPX4-71W_V,40,1.0515931240396,-.32178382897407,V,7G78D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,9,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,22-AUG-24,22-AUG-24,22-DEC-27,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02754992122022,8071,15551521,22-DEC-25,,0001,RHA002_Tampo,,,4,37,29.77,S,122,42,11.47,E,,N,04-MAY-25
8071,3552889,02055329092024,2024MM120872,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4770,4470,1,65.84243,.9,40.3,1,40000,.06,.29,0,0,Z5,,,,NERA,E2231661,H,NERA_NL-2005_4,ANDREW CORPORATION,HPX10-44_H,62,142.804428988868,-.191218804784292,H,4G77D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,23.729,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02923898-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02055329092024,8071,15618524,03-OCT-25,,0002,RHA004_Labunia,,,4,52,36.525,S,122,49,53.625,E,,N,04-MAY-25
8071,0714363/3,02050660092019,2024MM118381,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,8266.57,7955.25,1,63.4897,.5,36.5,0,29650,.06,.29,0,0,Z5,,,,NEC,E2225044,V,IPASOLINK1000_8GHZ,ANDREW CORPORATION,VHLPX4-71W_V,40,,,V,8G27D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,8.237,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,20-SEP-24,20-SEP-24,17-JUN-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02050660092019,8071,15602140,17-JUN-26,,0001,RHA006_Lasalepa,,,4,46,34.725,S,122,43,37.425,E,,N,04-MAY-25
00105553,3566441,02058327102024,2024PP003989,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,8177.62,7866.3,1,63.3897,.5,40.4,1,29650,.06,.29,0,0,Z5,,,,NEC Corporation,E2238882,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW CORPORATION,VHP6-71W_V,49,42.891666117559,-.188594017862717,V,29M7D7W,KKA027_REPEATER LAMBIKU,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,27.458,4,42,22.725,S,122,42,6.075,E,,,,1,02931251-000SU/2620242029,14-OCT-24,04-NOV-24,03-NOV-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02058327102024,00105553,15634563,03-NOV-25,,0001,BGA006_TBG LAEYA,,,4,31,29.78,S,122,52,14.48,E,,N,04-MAY-25
00105553,3566440,02058326102024,2024PP003989,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7603,7442,1,63.3897,.5,40.4,1,28000,.06,.29,0,0,Z5,,,,NEC Corporation,E2238886,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW CORPORATION,VHP6-71W_V,49,42.891666117559,-.188594017862717,V,28M0D7W,KKA027_REPEATER LAMBIKU,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,27.458,4,42,22.725,S,122,42,6.075,E,,,,1,02931249-000SU/2620242029,14-OCT-24,04-NOV-24,03-NOV-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02058326102024,00105553,15634567,03-NOV-25,,0001,BGA006_TBG LAEYA,,,4,31,29.78,S,122,52,14.48,E,,N,04-MAY-25
00105553,3566438,02058324102024,2024PP003989,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7303,7142,1,65.8897,.5,42.9,1,28000,.06,.29,0,0,Z5,,,,NEC Corporation,E2238890,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW  CORPORATION,HPX8-71W_V,47,41.518692182354,-.167915069942291,V,28M0D7W,KKA027_REPEATER LAMBIKU,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,33.527,4,42,22.725,S,122,42,6.075,E,,,,1,02931235-000SU/2620242029,14-OCT-24,04-NOV-24,03-NOV-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02058324102024,00105553,15634571,03-NOV-25,,0001,BGA005_TBG PELABUHAN LABUAN,,,4,28,47.78,S,122,54,9.67,E,,N,04-MAY-25
00105553,3566439,02058325102024,2024PP003989,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7387,7226,1,65.8897,.5,42.9,1,28000,.06,.29,0,0,Z5,,,,NEC Corporation,E2238896,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW  CORPORATION,HPX8-71W_V,47,41.518692182354,-.167915069942291,V,28M0D7W,KKA027_REPEATER LAMBIKU,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,33.527,4,42,22.725,S,122,42,6.075,E,,,,1,02931245-000SU/2620242029,14-OCT-24,04-NOV-24,03-NOV-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02058325102024,00105553,15634577,03-NOV-25,,0001,BGA005_TBG PELABUHAN LABUAN,,,4,28,47.78,S,122,54,9.67,E,,N,04-MAY-25
8071,2282650/3,02871177062023,2024MM124658,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,4430,4730,1,71.47627,.79,42.5,0,40000,.06,.29,0,0,Z5,,,,NERA,E2241335,V,NERA_NL-2005_4,ANDREW CORPORATION,HPX12-44_V,68,332.978019965192,-.00169551818144819,V,4G43D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,52.499,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,21-OCT-24,21-OCT-24,02-JUL-28,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02871177062023,8071,15639802,02-JUL-25,,0001,ADL008_Punggaluku,,,4,17,2.175,S,122,29,8.475,E,,N,04-MAY-25
8071,3552774,02055276092024,2024MM120816,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7512,7673,1,53.80196,.49,30.9,1,7000,.06,.29,0,0,Z5,,,,NEC,E2231545,V,NEC PASOLINK,ANDREW CORPORATION,VHLPX2-71W_V,40,160.13830986432,-.249552227646318,V,7G51D7W,KKA027_Repeater Lambiku,JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,,122.7016875,-4.7063125,8.237,4,42,22.725,S,122,42,6.075,E,"JL. RPH. BONEA - UPTD MUNA UTARA 1 KM 17.5 POROS RAHA - TAMPO. DS LABONE - LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02923672-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,LABONE,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02055276092024,8071,15618356,03-OCT-25,,0002,RHA006_Lasalepa,,,4,46,34.725,S,122,43,37.425,E,,N,04-MAY-25
8071,0126760,10130461112020,2020SW2921,4284,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Land Mobile (public),LM Registered Stations,Transmitter,1858,1763,,57.5103,20,17.5,1,0,0,0,21896,2354,Z5,1,BASE,,NOKIA SIEMENS NETWORKS (NSN),E1799611,,FLEXI MULTI RADIO BASE STATION,KATHREIN,K739710,70,,,V,,RHA049MM1_DMT Labunti,"RT.001. RW001. Desa labunti Kec. Laseleda. Kab. Muna, Prov. Sultra.",,122.72166667,-4.75416667,,4,45,15,S,122,43,18,E,"RT.001. RW001. Desa labunti Kec. Laseleda. Kab. Muna, Prov. Sultra., MUNA, LASALEPA, SULAWESI TENGGARA",1,80,1,,27-NOV-20,,14-DEC-20,,,MUNA,LASALEPA,SULAWESI TENGGARA,10,370,,8071,,,,,,,,,,,,,,,,,N,04-MAY-25
909,3675908,02076207022025,2025MM4861,0002,"INDOSAT TBK, PT.",,RESKI,Granted,JALAN MEDAN MERDEKA BARAT NO. 21 RT/RW -GAMBIR KOTA ADM. JAKARTA PUSAT DKI JAKARTA 10110,021-30003001,021-30001385,Fixed Service,PP,Transmitter,10875,,1,50.21351,.03399,37.9,3,40000,.06,.29,0,0,Z5,,,,"Huawei Technologies Co.,Ltd",E2291908,V,Huawei RTN XMC 11G-3 11 GHz,HUAWEI,A11D09HS_V,44,184.706404583694,.0186099545938816,V,10G9D7W,30RHA0028-LALASEPA_RAHA_TB,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara",,122.7245625,-4.7875625,4.868,4,47,15.225,S,122,43,28.425,E,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02951676-000SU/2620252030,11-FEB-25,18-FEB-25,16-FEB-30,0,LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02076207022025,909,15751700,17-FEB-26,,0001,30RHA0005-RAHA_MT,,,4,49,53.175,S,122,43,15.375,E,,N,04-MAY-25
8071,1281039/1,02542038032022,2024MM104107,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,22022,23030,1,57.9103,.2,34.9,0,28000,.06,.29,0,0,Z5,,,,NEC,E2189581,V,IPASOLINK400_23GHZ,ANDREW CORPORATION,VHLP1-220_V,45,12.4866709538915,-.40684241486343,V,22G0D7W,RHA148_TBG Lasalepa Muna,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara",,122.7245625,-4.7875625,1.275,4,47,15.225,S,122,43,28.425,E,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,,14-AUG-24,14-AUG-24,20-MAR-27,0,LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02542038032022,8071,15537647,20-MAR-26,,0002,RHA006_Lasalepa,,,4,46,34.725,S,122,43,37.425,E,,N,04-MAY-25
909,3673710,02075696022025,2025MM4500,0002,"INDOSAT TBK, PT.",,RESKI,Granted,JALAN MEDAN MERDEKA BARAT NO. 21 RT/RW -GAMBIR KOTA ADM. JAKARTA PUSAT DKI JAKARTA 10110,021-30003001,021-30001385,Fixed Service,PP,Transmitter,10715,,1,50.21351,.03399,37.9,3,40000,.06,.29,0,0,Z5,,,,"Huawei Technologies Co.,Ltd",E2290784,H,Huawei RTN XMC 11G-3 11 GHz,HUAWEI,A11D09HS_H,44,184.706404583694,.0186099545938816,H,10G7D7W,30RHA0028-LALASEPA_RAHA_TB,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara",,122.7245625,-4.7875625,4.868,4,47,15.225,S,122,43,28.425,E,"Desa Lasalepa Kel Lasalepa, Kec Lasalepa Kab Muna  Sulawesi Tenggara,MUNA,LASALEPA,SULAWESI TENGGARA",,,1,02951029-000SU/2620252030,07-FEB-25,13-FEB-25,11-FEB-30,0,LASALEPA,MUNA,LASALEPA,SULAWESI TENGGARA,2,200,02075696022025,909,15748977,12-FEB-26,,0001,30RHA0005-RAHA_MT,,,4,49,53.175,S,122,43,15.375,E,,N,04-MAY-25
